0.05 2.45 8.98798
0.05 2.55 5.09605
0.05 2.65 0.901865
0.05 2.75 -3.53526
0.05 2.85 -8.14561
0.05 2.95 -12.8497
0.05 3.05 -17.5592
0.05 3.15 -22.1782
0.05 3.25 -26.6046
0.05 3.35 -30.7317
0.05 3.45 -34.4507
0.05 3.55 -37.6519
0.05 3.65 -40.2279
0.05 3.75 -42.0752
0.05 3.85 -43.0974
0.05 3.95 -43.2069
0.05 4.05 -42.3281
0.05 4.15 -40.399
0.05 4.25 -37.3739
0.05 4.35 -33.2252
0.05 4.45 -27.9452
0.05 4.55 -21.5472
0.05 4.65 -14.0669
0.05 4.75 -5.56308
0.05 4.85 3.8825
0.05 4.95 14.1651
0.05 5.05 25.1577
0.05 5.15 36.7123
0.05 5.25 48.6616
0.05 5.35 60.8211
0.05 5.45 72.9915
0.05 5.55 84.9623
0.05 5.65 96.5147
0.05 5.75 107.426
0.05 5.85 117.471
0.05 5.95 126.433
0.05 6.05 134.098
0.05 6.15 140.268
0.05 6.25 144.763
0.05 6.35 147.421
0.05 6.45 148.107
0.05 6.55 146.717
0.05 6.65 143.177
0.05 6.75 137.449
0.05 6.85 129.534
0.05 6.95 119.471
0.05 7.05 107.341
0.05 7.15 93.2664
0.05 7.25 77.4093
0.05 7.35 59.9722
0.05 7.45 41.1951
0.05 7.55 21.3533
0.05 7.65 0.753431
0.05 7.75 -20.2702
0.05 7.85 -41.3607
0.05 7.95 -62.1444
0.05 8.05 -82.2362
0.05 8.15 -101.247
0.05 8.25 -118.788
0.05 8.35 -134.483
0.05 8.45 -147.968
0.05 8.55 -158.906
0.05 8.65 -166.989
0.05 8.75 -171.945
0.05 8.85 -173.547
0.05 8.95 -171.617
0.05 9.05 -166.03
0.05 9.15 -156.719
0.05 9.25 -143.682
0.05 9.35 -126.977
0.05 9.45 -106.73
0.05 9.55 -83.132
0.05 9.65 -56.4392
0.05 9.75 -26.97
0.05 9.85 4.89763
0.05 9.95 38.7307
0.1 0.05 10.8707
0.1 0.15 14.8584
0.1 0.25 18.8965
0.1 0.35 22.9439
0.1 0.45 26.9552
0.1 0.55 30.8807
0.1 0.65 34.6667
0.1 0.75 38.2555
0.1 0.85 41.586
0.1 0.95 44.5946
0.1 1.05 47.216
0.1 1.15 49.3841
0.1 1.25 51.0337
0.1 1.35 52.1017
0.1 1.45 52.5287
0.1 1.55 52.2609
0.1 1.65 51.2516
0.1 1.75 49.4632
0.1 1.85 46.8687
0.1 1.95 43.4537
0.1 2.05 39.2175
0.1 2.15 34.1748
0.1 2.25 28.3568
0.1 2.35 21.8118
0.1 2.45 14.6058
0.1 2.55 6.82294
0.1 2.65 -1.43504
0.1 2.75 -10.0493
0.1 2.85 -18.8849
0.1 2.95 -27.7923
0.1 3.05 -36.6095
0.1 3.15 -45.164
0.1 3.25 -53.2756
0.1 3.35 -60.7595
0.1 3.45 -67.4297
0.1 3.55 -73.1026
0.1 3.65 -77.6006
0.1 3.75 -80.7562
0.1 3.85 -82.416
0.1 3.95 -82.4444
0.1 4.05 -80.7274
0.1 4.15 -77.1767
0.1 4.25 -71.732
0.1 4.35 -64.365
0.1 4.45 -55.0809
0.1 4.55 -43.921
0.1 4.65 -30.9635
0.1 4.75 -16.3246
0.1 4.85 -0.157887
0.1 4.95 17.3459
0.1 5.05 35.9609
0.1 5.15 55.4282
0.1 5.25 75.459
0.1 5.35 95.7385
0.1 5.45 115.93
0.1 5.55 135.682
0.1 5.65 154.631
0.1 5.75 172.409
0.1 5.85 188.651
0.1 5.95 203.001
0.1 6.05 215.119
0.1 6.15 224.689
0.1 6.25 231.424
0.1 6.35 235.074
0.1 6.45 235.435
0.1 6.55 232.348
0.1 6.65 225.71
0.1 6.75 215.477
0.1 6.85 201.666
0.1 6.95 184.36
0.1 7.05 163.706
0.1 7.15 139.918
0.1 7.25 113.275
0.1 7.35 84.1188
0.1 7.45 52.8507
0.1 7.55 19.9268
0.1 7.65 -14.1479
0.1 7.75 -48.8265
0.1 7.85 -83.5281
0.1 7.95 -117.647
0.1 8.05 -150.562
0.1 8.15 -181.648
0.1 8.25 -210.285
0.1 8.35 -235.871
0.1 8.45 -257.831
0.1 8.55 -275.633
0.1 8.65 -288.792
0.1 8.75 -296.887
0.1 8.85 -299.568
0.1 8.95 -296.562
0.1 9.05 -287.686
0.1 9.15 -272.85
0.1 9.25 -252.063
0.1 9.35 -225.436
0.1 9.45 -193.184
0.1 9.55 -155.627
0.1 9.65 -113.185
0.1 9.75 -66.3793
0.1 9.85 -15.8219
0.1 9.95 37.789
0.15 0.05 19.2632
0.15 0.15 27.0957
0.15 0.25 34.975
0.15 0.35 42.8051
0.15 0.45 50.4846
0.15 0.55 57.9069
0.15 0.65 64.9618
0.15 0.75 71.5358
0.15 0.85 77.5139
0.15 0.95 82.781
0.15 1.05 87.2236
0.15 1.15 90.7319
0.15 1.25 93.2022
0.15 1.35 94.5388
0.15 1.45 94.6566
0.15 1.55 93.4839
0.15 1.65 90.9641
0.15 1.75 87.0588
0.15 1.85 81.7497
0.15 1.95 75.0406
0.15 2.05 66.9594
0.15 2.15 57.559
0.15 2.25 46.9191
0.15 2.35 35.146
0.15 2.45 22.3733
0.15 2.55 8.76108
0.15 2.65 -5.50519
0.15 2.75 -20.216
0.15 2.85 -35.1401
0.15 2.95 -50.0274
0.15 3.05 -64.6124
0.15 3.15 -78.6179
0.15 3.25 -91.7594
0.15 3.35 -103.75
0.15 3.45 -114.306
0.15 3.55 -123.152
0.15 3.65 -130.026
0.15 3.75 -134.686
0.15 3.85 -136.915
0.15 3.95 -136.527
0.15 4.05 -133.372
0.15 4.15 -127.341
0.15 4.25 -118.371
0.15 4.35 -106.446
0.15 4.45 -91.6032
0.15 4.55 -73.9345
0.15 4.65 -53.586
0.15 4.75 -30.7597
0.15 4.85 -5.71249
0.15 4.95 21.246
0.15 5.05 49.7561
0.15 5.15 79.4121
0.15 5.25 109.768
0.15 5.35 140.341
0.15 5.45 170.624
0.15 5.55 200.087
0.15 5.65 228.191
0.15 5.75 254.394
0.15 5.85 278.161
0.15 5.95 298.977
0.15 6.05 316.353
0.15 6.15 329.838
0.15 6.25 339.031
0.15 6.35 343.585
0.15 6.45 343.221
0.15 6.55 337.734
0.15 6.65 326.998
0.15 6.75 310.974
0.15 6.85 289.716
0.15 6.95 263.368
0.15 7.05 232.173
0.15 7.15 196.465
0.15 7.25 156.673
0.15 7.35 113.314
0.15 7.45 66.9902
0.15 7.55 18.3774
0.15 7.65 -31.7798
0.15 7.75 -82.6803
0.15 7.85 -133.478
0.15 7.95 -183.294
0.15 8.05 -231.234
0.15 8.15 -276.398
0.15 8.25 -317.901
0.15 8.35 -354.886
0.15 8.45 -386.541
0.15 8.55 -412.114
0.15 8.65 -430.929
0.15 8.75 -442.401
0.15 8.85 -446.05
0.15 8.95 -441.508
0.15 9.05 -428.537
0.15 9.15 -407.032
0.15 9.25 -377.031
0.15 9.35 -338.716
0.15 9.45 -292.417
0.15 9.55 -238.613
0.15 9.65 -177.923
0.15 9.75 -111.107
0.15 9.85 -39.053
0.15 9.95 37.2323
0.2 0.05 30.5808
0.2 0.15 44.4016
0.2 0.25 58.2358
0.2 0.35 71.8984
0.2 0.45 85.1981
0.2 0.55 97.9396
0.2 0.65 109.925
0.2 0.75 120.957
0.2 0.85 130.84
0.2 0.95 139.386
0.2 1.05 146.413
0.2 1.15 151.753
0.2 1.25 155.252
0.2 1.35 156.776
0.2 1.45 156.212
0.2 1.55 153.473
0.2 1.65 148.499
0.2 1.75 141.263
0.2 1.85 131.772
0.2 1.95 120.068
0.2 2.05 106.233
0.2 2.15 90.385
0.2 2.25 72.6846
0.2 2.35 53.3298
0.2 2.45 32.558
0.2 2.55 10.6431
0.2 2.65 -12.1065
0.2 2.75 -35.3513
0.2 2.85 -58.7244
0.2 2.95 -81.8367
0.2 3.05 -104.282
0.2 3.15 -125.644
0.2 3.25 -145.501
0.2 3.35 -163.435
0.2 3.45 -179.04
0.2 3.55 -191.926
0.2 3.65 -201.729
0.2 3.75 -208.123
0.2 3.85 -210.819
0.2 3.95 -209.579
0.2 4.05 -204.22
0.2 4.15 -194.624
0.2 4.25 -180.734
0.2 4.35 -162.571
0.2 4.45 -140.226
0.2 4.55 -113.869
0.2 4.65 -83.7474
0.2 4.75 -50.1844
0.2 4.85 -13.5792
0.2 4.95 25.598
0.2 5.05 66.8107
0.2 5.15 109.462
0.2 5.25 152.903
0.2 5.35 196.442
0.2 5.45 239.354
0.2 5.55 280.892
0.2 5.65 320.3
0.2 5.75 356.826
0.2 5.85 389.735
0.2 5.95 418.321
0.2 6.05 441.924
0.2 6.15 459.942
0.2 6.25 471.842
0.2 6.35 477.177
0.2 6.45 475.59
0.2 6.55 466.834
0.2 6.65 450.772
0.2 6.75 427.386
0.2 6.85 396.787
0.2 6.95 359.21
0.2 7.05 315.023
0.2 7.15 264.72
0.2 7.25 208.919
0.2 7.35 148.357
0.2 7.45 83.8811
0.2 7.55 16.4376
0.2 7.65 -52.9404
0.2 7.75 -123.148
0.2 7.85 -193.023
0.2 7.95 -261.368
0.2 8.05 -326.965
0.2 8.15 -388.601
0.2 8.25 -445.082
0.2 8.35 -495.261
0.2 8.45 -538.057
0.2 8.55 -572.474
0.2 8.65 -597.624
0.2 8.75 -612.745
0.2 8.85 -617.217
0.2 8.95 -610.578
0.2 9.05 -592.54
0.2 9.15 -562.996
0.2 9.25 -522.03
0.2 9.35 -469.921
0.2 9.45 -407.145
0.2 9.55 -334.373
0.2 9.65 -252.467
0.2 9.75 -162.469
0.2 9.85 -65.5937
0.2 9.95 36.7933
0.25 0.05 45.0909
0.25 0.15 67.574
0.25 0.25 89.9948
0.25 0.35 112.037
0.25 0.45 133.378
0.25 0.55 153.693
0.25 0.65 172.661
0.25 0.75 189.964
0.25 0.85 205.297
0.25 0.95 218.368
0.25 1.05 228.909
0.25 1.15 236.672
0.25 1.25 241.443
0.25 1.35 243.039
0.25 1.45 241.32
0.25 1.55 236.187
0.25 1.65 227.587
0.25 1.75 215.52
0.25 1.85 200.039
0.25 1.95 181.25
0.25 2.05 159.319
0.25 2.15 134.466
0.25 2.25 106.969
0.25 2.35 77.1611
0.25 2.45 45.4272
0.25 2.55 12.2016
0.25 2.65 -22.0369
0.25 2.75 -56.771
0.25 2.85 -91.4508
0.25 2.95 -125.502
0.25 3.05 -158.333
0.25 3.15 -189.346
0.25 3.25 -217.945
0.25 3.35 -243.547
0.25 3.45 -265.59
0.25 3.55 -283.547
0.25 3.65 -296.935
0.25 3.75 -305.325
0.25 3.85 -308.352
0.25 3.95 -305.724
0.25 4.05 -297.232
0.25 4.15 -282.756
0.25 4.25 -262.269
0.25 4.35 -235.846
0.25 4.45 -203.664
0.25 4.55 -166.007
0.25 4.65 -123.261
0.25 4.75 -75.9145
0.25 4.85 -24.556
0.25 4.95 30.1346
0.25 5.05 87.392
0.25 5.15 146.376
0.25 5.25 206.182
0.25 5.35 265.855
0.25 5.45 324.402
0.25 5.55 380.81
0.25 5.65 434.061
0.25 5.75 483.151
0.25 5.85 527.103
0.25 5.95 564.992
0.25 6.05 595.958
0.25 6.15 619.225
0.25 6.25 634.117
0.25 6.35 640.074
0.25 6.45 636.668
0.25 6.55 623.609
0.25 6.65 600.764
0.25 6.75 568.158
0.25 6.85 525.983
0.25 6.95 474.6
0.25 7.05 414.539
0.25 7.15 346.496
0.25 7.25 271.329
0.25 7.35 190.044
0.25 7.45 103.791
0.25 7.55 13.8401
0.25 7.65 -78.4274
0.25 7.75 -171.544
0.25 7.85 -263.976
0.25 7.95 -354.149
0.25 8.05 -440.471
0.25 8.15 -521.359
0.25 8.25 -595.271
0.25 8.35 -660.726
0.25 8.45 -716.338
0.25 8.55 -760.838
0.25 8.65 -793.103
0.25 8.75 -812.177
0.25 8.85 -817.295
0.25 8.95 -807.898
0.25 9.05 -783.657
0.25 9.15 -744.475
0.25 9.25 -690.506
0.25 9.35 -622.155
0.25 9.45 -540.08
0.25 9.55 -445.188
0.25 9.65 -338.628
0.25 9.75 -221.782
0.25 9.85 -96.2418
0.25 9.95 36.2045
0.3 0.05 63.0609
0.3 0.15 97.4109
0.3 0.25 131.568
0.3 0.35 165.033
0.3 0.45 197.305
0.3 0.55 227.882
0.3 0.65 256.273
0.3 0.75 282.002
0.3 0.85 304.615
0.3 0.95 323.688
0.3 1.05 338.835
0.3 1.15 349.714
0.3 1.25 356.031
0.3 1.35 357.552
0.3 1.45 354.105
0.3 1.55 345.585
0.3 1.65 331.96
0.3 1.75 313.276
0.3 1.85 289.655
0.3 1.95 261.302
0.3 2.05 228.5
0.3 2.15 191.615
0.3 2.25 151.089
0.3 2.35 107.438
0.3 2.45 61.2482
0.3 2.55 13.1693
0.3 2.65 -36.0944
0.3 2.75 -85.791
0.3 2.85 -135.132
0.3 2.95 -183.304
0.3 3.05 -229.48
0.3 3.15 -272.829
0.3 3.25 -312.538
0.3 3.35 -347.816
0.3 3.45 -377.915
0.3 3.55 -402.141
0.3 3.65 -419.867
0.3 3.75 -430.55
0.3 3.85 -433.739
0.3 3.95 -429.088
0.3 4.05 -416.367
0.3 4.15 -395.469
0.3 4.25 -366.418
0.3 4.35 -329.374
0.3 4.45 -284.632
0.3 4.55 -232.63
0.3 4.65 -173.939
0.3 4.75 -109.266
0.3 4.85 -39.4407
0.3 4.95 34.5882
0.3 5.05 111.767
0.3 5.15 190.952
0.3 5.25 270.919
0.3 5.35 350.392
0.3 5.45 428.049
0.3 5.55 502.556
0.3 5.65 572.579
0.3 5.75 636.812
0.3 5.85 693.997
0.3 5.95 742.948
0.3 6.05 782.577
0.3 6.15 811.911
0.3 6.25 830.112
0.3 6.35 836.503
0.3 6.45 830.577
0.3 6.55 812.018
0.3 6.65 780.706
0.3 6.75 736.734
0.3 6.85 680.408
0.3 6.95 612.251
0.3 7.05 533.001
0.3 7.15 443.607
0.3 7.25 345.218
0.3 7.35 239.175
0.3 7.45 126.986
0.3 7.55 10.3175
0.3 7.65 -109.039
0.3 7.75 -229.186
0.3 7.85 -348.152
0.3 7.95 -463.92
0.3 8.05 -574.465
0.3 8.15 -677.779
0.3 8.25 -771.914
0.3 8.35 -855.013
0.3 8.45 -925.343
0.3 8.55 -981.33
0.3 8.65 -1021.59
0.3 8.75 -1044.96
0.3 8.85 -1050.51
0.3 8.95 -1037.59
0.3 9.05 -1005.84
0.3 9.15 -955.199
0.3 9.25 -885.904
0.3 9.35 -798.523
0.3 9.45 -693.937
0.3 9.55 -573.339
0.3 9.65 -438.221
0.3 9.75 -290.36
0.3 9.85 -131.795
0.3 9.95 35.1987
0.35 0.05 84.7582
0.35 0.15 134.71
0.35 0.25 184.271
0.35 0.35 232.701
0.35 0.45 279.261
0.35 0.55 323.22
0.35 0.65 363.866
0.35 0.75 400.515
0.35 0.85 432.526
0.35 0.95 459.304
0.35 1.05 480.317
0.35 1.15 495.103
0.35 1.25 503.276
0.35 1.35 504.54
0.35 1.45 498.691
0.35 1.55 485.626
0.35 1.65 465.35
0.35 1.75 437.975
0.35 1.85 403.725
0.35 1.95 362.936
0.35 2.05 316.058
0.35 2.15 263.645
0.35 2.25 206.359
0.35 2.35 144.958
0.35 2.45 80.2886
0.35 2.55 13.2787
0.35 2.65 -55.0767
0.35 2.75 -123.727
0.35 2.85 -191.582
0.35 2.95 -257.526
0.35 3.05 -320.436
0.35 3.15 -379.197
0.35 3.25 -432.723
0.35 3.35 -479.974
0.35 3.45 -519.975
0.35 3.55 -551.831
0.35 3.65 -574.751
0.35 3.75 -588.058
0.35 3.85 -591.206
0.35 3.95 -583.795
0.35 4.05 -565.584
0.35 4.15 -536.496
0.35 4.25 -496.628
0.35 4.35 -446.259
0.35 4.45 -385.843
0.35 4.55 -316.019
0.35 4.65 -237.596
0.35 4.75 -151.554
0.35 4.85 -59.0313
0.35 4.95 38.6917
0.35 5.05 140.204
0.35 5.15 243.987
0.35 5.25 348.432
0.35 5.35 451.866
0.35 5.45 552.579
0.35 5.55 648.845
0.35 5.65 738.958
0.35 5.75 821.255
0.35 5.85 894.148
0.35 5.95 956.15
0.35 6.05 1005.91
0.35 6.15 1042.22
0.35 6.25 1064.09
0.35 6.35 1070.69
0.35 6.45 1061.44
0.35 6.55 1036.02
0.35 6.65 994.329
0.35 6.75 936.56
0.35 6.85 863.167
0.35 6.95 774.879
0.35 7.05 672.692
0.35 7.15 557.865
0.35 7.25 431.904
0.35 7.35 296.545
0.35 7.45 153.736
0.35 7.55 5.60244
0.35 7.65 -145.573
0.35 7.75 -297.388
0.35 7.85 -447.361
0.35 7.95 -592.963
0.35 8.05 -731.661
0.35 8.15 -860.963
0.35 8.25 -978.457
0.35 8.35 -1081.85
0.35 8.45 -1169.03
0.35 8.55 -1238.07
0.35 8.65 -1287.31
0.35 8.75 -1315.34
0.35 8.85 -1321.08
0.35 8.95 -1303.79
0.35 9.05 -1263.06
0.35 9.15 -1198.9
0.35 9.25 -1111.67
0.35 9.35 -1002.13
0.35 9.45 -871.431
0.35 9.55 -721.109
0.35 9.65 -553.059
0.35 9.75 -369.521
0.35 9.85 -173.052
0.35 9.95 33.5084
0.4 0.05 110.45
0.4 0.15 180.27
0.4 0.25 249.419
0.4 0.35 316.853
0.4 0.45 381.529
0.4 0.55 442.422
0.4 0.65 498.543
0.4 0.75 548.95
0.4 0.85 592.761
0.4 0.95 629.175
0.4 1.05 657.479
0.4 1.15 677.064
0.4 1.25 687.436
0.4 1.35 688.226
0.4 1.45 679.202
0.4 1.55 660.271
0.4 1.65 631.489
0.4 1.75 593.062
0.4 1.85 545.352
0.4 1.95 488.869
0.4 2.05 424.273
0.4 2.15 352.369
0.4 2.25 274.096
0.4 2.35 190.519
0.4 2.45 102.815
0.4 2.55 12.2624
0.4 2.65 -79.7819
0.4 2.75 -171.896
0.4 2.85 -262.614
0.4 2.95 -350.449
0.4 3.05 -433.916
0.4 3.15 -511.553
0.4 3.25 -581.946
0.4 3.35 -643.753
0.4 3.45 -695.728
0.4 3.55 -736.744
0.4 3.65 -765.812
0.4 3.75 -782.105
0.4 3.85 -784.976
0.4 3.95 -773.969
0.4 4.05 -748.842
0.4 4.15 -709.566
0.4 4.25 -656.344
0.4 4.35 -589.605
0.4 4.45 -510.013
0.4 4.55 -418.456
0.4 4.65 -316.044
0.4 4.75 -204.096
0.4 4.85 -84.1256
0.4 4.95 42.1775
0.4 5.05 172.97
0.4 5.15 306.28
0.4 5.25 440.035
0.4 5.35 572.091
0.4 5.45 700.271
0.4 5.55 822.39
0.4 5.65 936.302
0.4 5.75 1039.93
0.4 5.85 1131.29
0.4 5.95 1208.56
0.4 6.05 1270.07
0.4 6.15 1314.39
0.4 6.25 1340.3
0.4 6.35 1346.85
0.4 6.45 1333.39
0.4 6.55 1299.57
0.4 6.65 1245.36
0.4 6.75 1171.08
0.4 6.85 1077.36
0.4 6.95 965.197
0.4 7.05 835.893
0.4 7.15 691.083
0.4 7.25 532.701
0.4 7.35 362.955
0.4 7.45 184.306
0.4 7.55 -0.572479
0.4 7.65 -188.826
0.4 7.75 -377.468
0.4 7.85 -563.419
0.4 7.95 -743.558
0.4 8.05 -914.775
0.4 8.15 -1074.02
0.4 8.25 -1218.34
0.4 8.35 -1344.98
0.4 8.45 -1451.36
0.4 8.55 -1535.2
0.4 8.65 -1594.48
0.4 8.75 -1627.58
0.4 8.85 -1633.24
0.4 8.95 -1610.6
0.4 9.05 -1559.27
0.4 9.15 -1479.31
0.4 9.25 -1371.24
0.4 9.35 -1236.08
0.4 9.45 -1075.28
0.4 9.55 -890.78
0.4 9.65 -684.954
0.4 9.75 -460.579
0.4 9.85 -220.81
0.4 9.95 30.8663
0.45 0.05 140.404
0.45 0.15 234.887
0.45 0.25 328.329
0.45 0.35 419.302
0.45 0.45 506.389
0.45 0.55 588.202
0.45 0.65 663.41
0.45 0.75 730.75
0.45 0.85 789.053
0.45 0.95 837.261
0.45 1.05 874.445
0.45 1.15 899.822
0.45 1.25 912.768
0.45 1.35 912.837
0.45 1.45 899.764
0.45 1.55 873.477
0.45 1.65 834.107
0.45 1.75 781.983
0.45 1.85 717.641
0.45 1.95 641.813
0.45 2.05 555.429
0.45 2.15 459.601
0.45 2.25 355.616
0.45 2.35 244.919
0.45 2.45 129.096
0.45 2.55 9.85317
0.45 2.65 -111.008
0.45 2.75 -231.612
0.45 2.85 -350.039
0.45 2.95 -464.354
0.45 3.05 -572.635
0.45 3.15 -673.002
0.45 3.25 -763.651
0.45 3.35 -842.884
0.45 3.45 -909.134
0.45 3.55 -961.002
0.45 3.65 -997.273
0.45 3.75 -1016.95
0.45 3.85 -1019.27
0.45 3.95 -1003.74
0.45 4.05 -970.1
0.45 4.15 -918.413
0.45 4.25 -849.009
0.45 4.35 -762.518
0.45 4.45 -659.855
0.45 4.55 -542.222
0.45 4.65 -411.096
0.45 4.75 -268.206
0.45 4.85 -115.522
0.45 4.95 44.7783
0.45 5.05 210.332
0.45 5.15 378.629
0.45 5.25 547.044
0.45 5.35 712.88
0.45 5.45 873.407
0.45 5.55 1025.91
0.45 5.65 1167.71
0.45 5.75 1296.27
0.45 5.85 1409.15
0.45 5.95 1504.13
0.45 6.05 1579.2
0.45 6.15 1632.64
0.45 6.25 1663.01
0.45 6.35 1669.22
0.45 6.45 1650.54
0.45 6.55 1606.63
0.45 6.65 1537.54
0.45 6.75 1443.74
0.45 6.85 1326.1
0.45 6.95 1185.92
0.45 7.05 1024.89
0.45 7.15 845.076
0.45 7.25 648.925
0.45 7.35 439.201
0.45 7.45 218.964
0.45 7.55 -8.47463
0.45 7.65 -239.599
0.45 7.75 -470.74
0.45 7.85 -698.137
0.45 7.95 -917.988
0.45 8.05 -1126.52
0.45 8.15 -1320.04
0.45 8.25 -1495.02
0.45 8.35 -1648.12
0.45 8.45 -1776.3
0.45 8.55 -1876.82
0.45 8.65 -1947.34
0.45 8.75 -1985.95
0.45 8.85 -1991.2
0.45 8.95 -1962.16
0.45 9.05 -1898.43
0.45 9.15 -1800.16
0.45 9.25 -1668.08
0.45 9.35 -1503.47
0.45 9.45 -1308.19
0.45 9.55 -1084.63
0.45 9.65 -835.72
0.45 9.75 -564.851
0.45 9.85 -275.867
0.45 9.95 27.005
0.5 0.05 174.887
0.5 0.15 299.361
0.5 0.25 422.317
0.5 0.35 541.862
0.5 0.45 656.123
0.5 0.55 763.275
0.5 0.65 861.569
0.5 0.75 949.361
0.5 0.85 1025.13
0.5 0.95 1087.52
0.5 1.05 1135.34
0.5 1.15 1167.6
0.5 1.25 1183.53
0.5 1.35 1182.6
0.5 1.45 1164.5
0.5 1.55 1129.2
0.5 1.65 1076.94
0.5 1.75 1008.18
0.5 1.85 923.696
0.5 1.95 824.484
0.5 2.05 711.806
0.5 2.15 587.153
0.5 2.25 452.234
0.5 2.35 308.957
0.5 2.45 159.399
0.5 2.55 5.78353
0.5 2.65 -149.552
0.5 2.75 -304.192
0.5 2.85 -455.672
0.5 2.95 -601.524
0.5 3.05 -739.306
0.5 3.15 -866.648
0.5 3.25 -981.285
0.5 3.35 -1081.1
0.5 3.45 -1164.15
0.5 3.55 -1228.73
0.5 3.65 -1273.36
0.5 3.75 -1296.85
0.5 3.85 -1298.32
0.5 3.95 -1277.22
0.5 4.05 -1233.32
0.5 4.15 -1166.77
0.5 4.25 -1078.07
0.5 4.35 -968.099
0.5 4.45 -838.083
0.5 4.55 -689.601
0.5 4.65 -524.565
0.5 4.75 -345.201
0.5 4.85 -154.017
0.5 4.95 46.2267
0.5 5.05 252.558
0.5 5.15 461.831
0.5 5.25 670.776
0.5 5.35 876.046
0.5 5.45 1074.27
0.5 5.55 1262.11
0.5 5.65 1436.3
0.5 5.75 1593.73
0.5 5.85 1731.46
0.5 5.95 1846.82
0.5 6.05 1937.41
0.5 6.15 2001.18
0.5 6.25 2036.47
0.5 6.35 2042.02
0.5 6.45 2017.03
0.5 6.55 1961.17
0.5 6.65 1874.6
0.5 6.75 1757.99
0.5 6.85 1612.49
0.5 6.95 1439.76
0.5 7.05 1241.95
0.5 7.15 1021.65
0.5 7.25 781.893
0.5 7.35 526.081
0.5 7.45 257.978
0.5 7.55 -18.3714
0.5 7.65 -298.687
0.5 7.75 -578.521
0.5 7.85 -853.329
0.5 7.95 -1118.53
0.5 8.05 -1369.61
0.5 8.15 -1602.15
0.5 8.25 -1811.93
0.5 8.35 -1995.01
0.5 8.45 -2147.79
0.5 8.55 -2267.07
0.5 8.65 -2350.11
0.5 8.75 -2394.7
0.5 8.85 -2399.2
0.5 8.95 -2362.6
0.5 9.05 -2284.5
0.5 9.15 -2165.18
0.5 9.25 -2005.61
0.5 9.35 -1807.41
0.5 9.45 -1572.88
0.5 9.55 -1304.95
0.5 9.65 -1007.17
0.5 9.75 -683.653
0.5 9.85 -339.021
0.5 9.95 21.6571
0.55 0.05 214.168
0.55 0.15 374.489
0.55 0.25 532.698
0.55 0.35 686.346
